t, x, y 
0.236750, 0.439736, 2.488480 
0.237000, 0.438502, 2.488728 
0.237250, 0.436650, 2.489097 
0.237500, 0.435413, 2.489342 
0.237750, 0.433557, 2.489708 
0.238000, 0.432317, 2.489950 
0.238250, 0.430456, 2.490312 
0.238500, 0.429214, 2.490551 
0.238750, 0.427349, 2.490909 
0.239000, 0.426104, 2.491146 
0.239250, 0.424235, 2.491499 
0.239500, 0.422988, 2.491733 
0.239750, 0.421114, 2.492082 
0.240000, 0.419864, 2.492314 
0.240250, 0.417987, 2.492659 
0.240500, 0.416734, 2.492888 
0.240750, 0.414852, 2.493228 
0.241000, 0.413597, 2.493454 
0.241250, 0.411711, 2.493791 
0.241500, 0.410453, 2.494014 
0.241750, 0.408563, 2.494346 
0.242000, 0.407302, 2.494567 
0.242250, 0.405409, 2.494895 
0.242500, 0.404145, 2.495112 
0.242750, 0.402248, 2.495436 
0.243000, 0.400982, 2.495650 
0.243250, 0.399081, 2.495970 
0.243500, 0.397812, 2.496181 
0.243750, 0.395907, 2.496497 
0.244000, 0.394636, 2.496705 
0.244250, 0.392727, 2.497016 
0.244500, 0.391453, 2.497222 
0.244750, 0.389541, 2.497528 
0.245000, 0.388265, 2.497731 
0.245250, 0.386348, 2.498033 
0.245500, 0.385069, 2.498233 
0.245750, 0.383150, 2.498530 
0.246000, 0.381868, 2.498727 
0.246250, 0.379945, 2.499020 
0.246500, 0.378661, 2.499214 
0.246750, 0.376734, 2.499502 
0.247000, 0.375448, 2.499693 
0.247250, 0.373517, 2.499977 
0.247500, 0.372228, 2.500165 
0.247750, 0.370294, 2.500444 
0.248000, 0.369003, 2.500629 
0.248250, 0.367065, 2.500904 
0.248500, 0.365772, 2.501085 
0.248750, 0.363831, 2.501355 
0.249000, 0.362535, 2.501534 
0.249250, 0.360590, 2.501799 
0.249500, 0.359292, 2.501975 
0.249750, 0.357344, 2.502235 
0.250000, 0.356044, 2.502408 
0.250250, 0.354092, 2.502664 
0.250500, 0.352790, 2.502833 
0.250750, 0.350835, 2.503084 
0.251000, 0.349530, 2.503250 
0.251250, 0.347572, 2.503496 
0.251500, 0.346265, 2.503659 
0.251750, 0.344304, 2.503901 
0.252000, 0.342995, 2.504060 
0.252250, 0.341030, 2.504297 
0.252500, 0.339719, 2.504454 
0.252750, 0.337751, 2.504686 
0.253000, 0.336437, 2.504839 
0.253250, 0.334466, 2.505066 
0.253500, 0.333151, 2.505216 
0.253750, 0.331176, 2.505438 
0.254000, 0.329859, 2.505584 
0.254250, 0.327881, 2.505802 
0.254500, 0.326562, 2.505945 
0.254750, 0.324581, 2.506157 
0.255000, 0.323260, 2.506297 
0.255250, 0.321276, 2.506505 
0.255500, 0.319953, 2.506641 
0.255750, 0.317966, 2.506844 
0.256000, 0.316640, 2.506977 
0.256250, 0.314651, 2.507174 
0.256500, 0.313323, 2.507304 
0.256750, 0.311331, 2.507496 
0.257000, 0.310001, 2.507623 
0.257250, 0.308006, 2.507810 
0.257500, 0.306675, 2.507933 
0.257750, 0.304676, 2.508115 
0.258000, 0.303343, 2.508234 
0.258250, 0.301342, 2.508411 
0.258500, 0.300007, 2.508528 
0.258750, 0.298003, 2.508699 
0.259000, 0.296666, 2.508812 
0.259250, 0.294659, 2.508978 
0.259500, 0.293321, 2.509088 
0.259750, 0.291311, 2.509249 
0.260000, 0.289971, 2.509355 
0.260250, 0.287959, 2.509511 
0.260500, 0.286616, 2.509613 
0.260750, 0.284602, 2.509764 
0.261000, 0.283258, 2.509863 
0.261250, 0.281240, 2.510008 
0.261500, 0.279895, 2.510103 
0.261750, 0.277875, 2.510243 
0.262000, 0.276527, 2.510335 
0.262250, 0.274505, 2.510470 
0.262500, 0.273156, 2.510558 
0.262750, 0.271131, 2.510687 
0.263000, 0.269780, 2.510772 
0.263250, 0.267753, 2.510896 
0.263500, 0.266400, 2.510977 
0.263750, 0.264371, 2.511095 
0.264000, 0.263017, 2.511173 
0.264250, 0.260985, 2.511286 
0.264500, 0.259629, 2.511359 
0.264750, 0.257595, 2.511467 
0.265000, 0.256238, 2.511537 
0.265250, 0.254201, 2.511639 
0.265500, 0.252842, 2.511705 
0.265750, 0.250803, 2.511802 
0.266000, 0.249443, 2.511865 
0.266250, 0.247402, 2.511956 
0.266500, 0.246040, 2.512014 
0.266750, 0.243997, 2.512100 
0.267000, 0.242634, 2.512155 
0.267250, 0.240588, 2.512235 
0.267500, 0.239224, 2.512286 
0.267750, 0.237176, 2.512361 
0.268000, 0.235811, 2.512408 
0.268250, 0.233761, 2.512477 
0.268500, 0.232394, 2.512521 
0.268750, 0.230342, 2.512584 
0.269000, 0.228973, 2.512624 
0.269250, 0.226920, 2.512681 
0.269500, 0.225550, 2.512718 
0.269750, 0.223494, 2.512769 
0.270000, 0.222123, 2.512802 
0.270250, 0.220066, 2.512847 
0.270500, 0.218693, 2.512876 
0.270750, 0.216634, 2.512916 
0.271000, 0.215260, 2.512941 
0.271250, 0.213199, 2.512975 
0.271500, 0.211824, 2.512996 
0.271750, 0.209761, 2.513025 
0.272000, 0.208385, 2.513042 
0.272250, 0.206320, 2.513064 
0.272500, 0.204943, 2.513077 
0.272750, 0.202876, 2.513094 
0.273000, 0.201498, 2.513103 
0.273250, 0.199430, 2.513114 
0.273500, 0.198051, 2.513119 
0.273750, 0.195981, 2.513124 
0.274000, 0.194600, 2.513126 
0.274250, 0.192529, 2.513125 
0.274500, 0.191147, 2.513122 
0.274750, 0.189074, 2.513115 
0.275000, 0.187692, 2.513109 
0.275250, 0.185618, 2.513096 
0.275500, 0.184234, 2.513085 
0.275750, 0.182158, 2.513067 
0.276000, 0.180774, 2.513052 
0.276250, 0.178696, 2.513027 
0.276500, 0.177311, 2.513009 
0.276750, 0.175232, 2.512978 
0.277000, 0.173846, 2.512955 
0.277250, 0.171766, 2.512918 
0.277500, 0.170378, 2.512891 
0.277750, 0.168297, 2.512848 
0.278000, 0.166909, 2.512818 
0.278250, 0.164826, 2.512769 
0.278500, 0.163437, 2.512734 
0.278750, 0.161354, 2.512679 
0.279000, 0.159964, 2.512640 
0.279250, 0.157879, 2.512578 
0.279500, 0.156488, 2.512535 
0.279750, 0.154402, 2.512468 
0.280000, 0.153011, 2.512421 
0.280250, 0.150924, 2.512347 
0.280500, 0.149532, 2.512296 
0.280750, 0.147443, 2.512216 
0.281000, 0.146051, 2.512160 
0.281250, 0.143961, 2.512074 
0.281500, 0.142568, 2.512015 
0.281750, 0.140478, 2.511922 
0.282000, 0.139084, 2.511859 
0.282250, 0.136993, 2.511760 
0.282500, 0.135598, 2.511692 
0.282750, 0.133506, 2.511587 
0.283000, 0.132111, 2.511515 
0.283250, 0.130018, 2.511404 
0.283500, 0.128622, 2.511328 
0.283750, 0.126528, 2.511210 
0.284000, 0.125132, 2.511129 
0.284250, 0.123038, 2.511005 
0.284500, 0.121641, 2.510921 
0.284750, 0.119546, 2.510790 
0.285000, 0.118149, 2.510701 
0.285250, 0.116053, 2.510565 
0.285500, 0.114655, 2.510471 
0.285750, 0.112559, 2.510328 
0.286000, 0.111161, 2.510231 
0.286250, 0.109064, 2.510081 
0.286500, 0.107665, 2.509980 
0.286750, 0.105568, 2.509824 
0.287000, 0.104169, 2.509717 
0.287250, 0.102071, 2.509555 
0.287500, 0.100672, 2.509445 
0.287750, 0.098573, 2.509276 
0.288000, 0.097174, 2.509161 
0.288250, 0.095075, 2.508986 
0.288500, 0.093676, 2.508866 
0.288750, 0.091576, 2.508685 
0.289000, 0.090177, 2.508561 
0.289250, 0.088077, 2.508373 
0.289500, 0.086677, 2.508245 
0.289750, 0.084577, 2.508050 
0.290000, 0.083177, 2.507918 
0.290250, 0.081077, 2.507716 
0.290500, 0.079676, 2.507580 
0.290750, 0.077576, 2.507371 
0.291000, 0.076176, 2.507231 
0.291250, 0.074075, 2.507016 
0.291500, 0.072675, 2.506870 
0.291750, 0.070574, 2.506649 
0.292000, 0.069174, 2.506499 
0.292250, 0.067073, 2.506271 
0.292500, 0.065673, 2.506117 
0.292750, 0.063572, 2.505882 
0.293000, 0.062171, 2.505724 
0.293250, 0.060071, 2.505482 
0.293500, 0.058670, 2.505319 
0.293750, 0.056570, 2.505071 
0.294000, 0.055170, 2.504904 
0.294250, 0.053069, 2.504649 
0.294500, 0.051669, 2.504477 
0.294750, 0.049569, 2.504216 
0.295000, 0.048169, 2.504039 
0.295250, 0.046069, 2.503771 
0.295500, 0.044669, 2.503590 
0.295750, 0.042569, 2.503315 
0.296000, 0.041169, 2.503129 
0.296250, 0.039070, 2.502848 
0.296500, 0.037670, 2.502658 
0.296750, 0.035571, 2.502369 
0.297000, 0.034172, 2.502175 
0.297250, 0.032073, 2.501880 
0.297500, 0.030674, 2.501680 
0.297750, 0.028576, 2.501378 
0.298000, 0.027177, 2.501175 
0.298250, 0.025080, 2.500866 
0.298500, 0.023682, 2.500658 
0.298750, 0.021584, 2.500342 
0.299000, 0.020186, 2.500129 
0.299250, 0.018090, 2.499807 
0.299500, 0.016692, 2.499589 
0.299750, 0.014597, 2.499260 
0.300000, 0.013200, 2.499038 
0.300250, 0.011104, 2.498702 
0.300500, 0.009708, 2.498475 
0.300750, 0.007613, 2.498132 
0.301000, 0.006217, 2.497901 
0.301250, 0.004124, 2.497551 
0.301500, 0.002728, 2.497315 
0.301750, 0.000635, 2.496958 
0.302000, -0.000760, 2.496718 
0.302250, -0.002852, 2.496354 
0.302500, -0.004246, 2.496109 
0.302750, -0.006337, 2.495738 
0.303000, -0.007731, 2.495488 
0.303250, -0.009821, 2.495110 
0.303500, -0.011214, 2.494856 
0.303750, -0.013303, 2.494471 
0.304000, -0.014695, 2.494213 
0.304250, -0.016783, 2.493821 
0.304500, -0.018175, 2.493557 
0.304750, -0.020262, 2.493158 
0.305000, -0.021652, 2.492890 
0.305250, -0.023738, 2.492484 
0.305500, -0.025128, 2.492212 
0.305750, -0.027212, 2.491799 
0.306000, -0.028602, 2.491521 
0.306250, -0.030685, 2.491101 
0.306500, -0.032073, 2.490819 
0.306750, -0.034155, 2.490392 
0.307000, -0.035542, 2.490105 
0.307250, -0.037623, 2.489671 
0.307500, -0.039009, 2.489380 
0.307750, -0.041088, 2.488939 
0.308000, -0.042474, 2.488643 
0.308250, -0.044552, 2.488195 
0.308500, -0.045936, 2.487893 
0.308750, -0.048012, 2.487438 
0.309000, -0.049396, 2.487133 
0.309250, -0.051470, 2.486670 
0.309500, -0.052853, 2.486360 
0.309750, -0.054926, 2.485891 
0.310000, -0.056307, 2.485575 
0.310250, -0.058378, 2.485099 
0.310500, -0.059758, 2.484779 
0.310750, -0.061828, 2.484295 
0.311000, -0.063207, 2.483971 
0.311250, -0.065275, 2.483480 
0.311500, -0.066653, 2.483151 
0.311750, -0.068718, 2.482653 
0.312000, -0.070095, 2.482319 
0.312250, -0.072159, 2.481814 
0.312500, -0.073535, 2.481475 
0.312750, -0.075597, 2.480963 
0.313000, -0.076971, 2.480619 
0.313250, -0.079031, 2.480100 
0.313500, -0.080404, 2.479751 
0.313750, -0.082462, 2.479225 
0.314000, -0.083833, 2.478872 
0.314250, -0.085889, 2.478338 
0.314500, -0.087259, 2.477980 
0.314750, -0.089313, 2.477440 
0.315000, -0.090682, 2.477077 
0.315250, -0.092734, 2.476529 
0.315500, -0.094101, 2.476161 
0.315750, -0.096150, 2.475606 
0.316000, -0.097516, 2.475234 
0.316250, -0.099563, 2.474671 
0.316500, -0.100927, 2.474294 
0.316750, -0.102972, 2.473725 
0.317000, -0.104335, 2.473343 
0.317250, -0.106377, 2.472766 
0.317500, -0.107738, 2.472379 
0.317750, -0.109779, 2.471796 
0.318000, -0.111138, 2.471404 
0.318250, -0.113175, 2.470813 
0.318500, -0.114533, 2.470416 
0.318750, -0.116568, 2.469818 
0.319000, -0.117924, 2.469417 
0.319250, -0.119957, 2.468811 
0.319500, -0.121311, 2.468405 
0.319750, -0.123341, 2.467793 
0.320000, -0.124693, 2.467382 
0.320250, -0.126720, 2.466762 
0.320500, -0.128071, 2.466346 
0.320750, -0.130096, 2.465719 
0.321000, -0.131444, 2.465299 
0.321250, -0.133466, 2.464664 
0.321500, -0.134813, 2.464239 
0.321750, -0.136832, 2.463597 
0.322000, -0.138177, 2.463167 
0.322250, -0.140193, 2.462518 
0.322500, -0.141536, 2.462083 
0.322750, -0.143549, 2.461427 
0.323000, -0.144890, 2.460987 
0.323250, -0.146900, 2.460324 
0.323500, -0.148239, 2.459879 
0.323750, -0.150246, 2.459209 
0.324000, -0.151583, 2.458759 
0.324250, -0.153587, 2.458082 
0.324500, -0.154921, 2.457627 
0.324750, -0.156922, 2.456942 
0.325000, -0.158255, 2.456483 
0.325250, -0.160252, 2.455791 
0.325500, -0.161583, 2.455327 
0.325750, -0.163577, 2.454627 
0.326000, -0.164905, 2.454159 
0.326250, -0.166896, 2.453452 
0.326500, -0.168223, 2.452978 
0.326750, -0.170210, 2.452264 
0.327000, -0.171534, 2.451786 
0.327250, -0.173518, 2.451064 
0.327500, -0.174840, 2.450581 
0.327750, -0.176820, 2.449853 
0.328000, -0.178140, 2.449365 
0.328250, -0.180117, 2.448629 
0.328500, -0.181434, 2.448136 
0.328750, -0.183407, 2.447393 
0.329000, -0.184722, 2.446895 
0.329250, -0.186691, 2.446145 
0.329500, -0.188003, 2.445642 
0.329750, -0.189970, 2.444885 
0.330000, -0.191279, 2.444378 
0.330250, -0.193242, 2.443613 
0.330500, -0.194549, 2.443101 
0.330750, -0.196507, 2.442329 
0.331000, -0.197812, 2.441812 
0.331250, -0.199766, 2.441033 
0.331500, -0.201068, 2.440511 
0.331750, -0.203019, 2.439725 
0.332000, -0.204319, 2.439198 
0.332250, -0.206265, 2.438404 
0.332500, -0.207562, 2.437873 
0.332750, -0.209505, 2.437072 
0.333000, -0.210799, 2.436536 
0.333250, -0.212738, 2.435728 
0.333500, -0.214029, 2.435187 
0.333750, -0.215964, 2.434372 
0.334000, -0.217252, 2.433826 
0.334250, -0.219183, 2.433004 
0.334500, -0.220468, 2.432453 
0.334750, -0.222394, 2.431624 
0.335000, -0.223677, 2.431068 
0.335250, -0.225599, 2.430231 
0.335500, -0.226879, 2.429671 
0.335750, -0.228797, 2.428827 
0.336000, -0.230074, 2.428262 
0.336250, -0.231987, 2.427411 
0.336500, -0.233261, 2.426841 
0.336750, -0.235170, 2.425983 
0.337000, -0.236441, 2.425409 
0.337250, -0.238345, 2.424543 
0.337500, -0.239613, 2.423964 
0.337750, -0.241513, 2.423092 
0.338000, -0.242778, 2.422507 
0.338250, -0.244673, 2.421628 
0.338500, -0.245935, 2.421039 
0.338750, -0.247826, 2.420152 
0.339000, -0.249084, 2.419559 
0.339250, -0.250970, 2.418665 
0.339500, -0.252226, 2.418066 
0.339750, -0.254107, 2.417165 
0.340000, -0.255359, 2.416562 
0.340250, -0.257235, 2.415654 
0.340500, -0.258484, 2.415047 
0.340750, -0.260356, 2.414131 
0.341000, -0.261601, 2.413519 
0.341250, -0.263468, 2.412597 
0.341500, -0.264710, 2.411979 
0.341750, -0.266572, 2.411050 
0.342000, -0.267811, 2.410428 
0.342250, -0.269667, 2.409492 
0.342500, -0.270903, 2.408865 
0.342750, -0.272754, 2.407922 
0.343000, -0.273987, 2.407291 
0.343250, -0.275833, 2.406340 
0.343500, -0.277062, 2.405704 
0.343750, -0.278902, 2.404747 
0.344000, -0.280128, 2.404106 
0.344250, -0.281963, 2.403142 
0.344500, -0.283185, 2.402496 
0.344750, -0.285016, 2.401525 
0.345000, -0.286234, 2.400875 
0.345250, -0.288059, 2.399896 
0.345500, -0.289274, 2.399242 
0.345750, -0.291093, 2.398256 
0.346000, -0.292304, 2.397597 
0.346250, -0.294118, 2.396605 
0.346500, -0.295325, 2.395941 
0.346750, -0.297134, 2.394942 
0.347000, -0.298338, 2.394273 
0.347250, -0.300140, 2.393267 
0.347500, -0.301340, 2.392594 
0.347750, -0.303137, 2.391581 
0.348000, -0.304334, 2.390903 
0.348250, -0.306125, 2.389883 
0.348500, -0.307317, 2.389201 
0.348750, -0.309103, 2.388174 
0.349000, -0.310292, 2.387487 
0.349250, -0.312072, 2.386453 
0.349500, -0.313256, 2.385762 
0.349750, -0.315030, 2.384721 
0.350000, -0.316211, 2.384026 
0.350250, -0.317979, 2.382978 
0.350500, -0.319156, 2.382278 
0.350750, -0.320918, 2.381224 
0.351000, -0.322090, 2.380519 
0.351250, -0.323847, 2.379458 
0.351500, -0.325015, 2.378748 
0.351750, -0.326765, 2.377680 
0.352000, -0.327930, 2.376966 
0.352250, -0.329674, 2.375892 
0.352500, -0.330834, 2.375173 
0.352750, -0.332572, 2.374092 
0.353000, -0.333728, 2.373369 
0.353250, -0.335460, 2.372281 
0.353500, -0.336612, 2.371554 
0.353750, -0.338337, 2.370459 
0.354000, -0.339485, 2.369728 
0.354250, -0.341203, 2.368626 
0.354500, -0.342347, 2.367890 
0.354750, -0.344060, 2.366782 
0.355000, -0.345199, 2.366041 
0.355250, -0.346905, 2.364927 
0.355500, -0.348040, 2.364182 
0.355750, -0.349739, 2.363061 
0.356000, -0.350870, 2.362311 
0.356250, -0.352563, 2.361184 
0.356500, -0.353689, 2.360430 
0.356750, -0.355375, 2.359296 
0.357000, -0.356497, 2.358537 
0.357250, -0.358177, 2.357397 
0.357500, -0.359294, 2.356634 
0.357750, -0.360967, 2.355487 
0.358000, -0.362080, 2.354720 
0.358250, -0.363746, 2.353567 
0.358500, -0.364854, 2.352795 
0.358750, -0.366513, 2.351635 
0.359000, -0.367617, 2.350860 
0.359250, -0.369269, 2.349693 
0.359500, -0.370368, 2.348913 
0.359750, -0.372013, 2.347740 
0.360000, -0.373108, 2.346956 
0.360250, -0.374746, 2.345777 
0.360500, -0.375836, 2.344989 
0.360750, -0.377467, 2.343803 
0.361000, -0.378552, 2.343011 
0.361250, -0.380177, 2.341819 
0.361500, -0.381257, 2.341022 
0.361750, -0.382874, 2.339824 
0.362000, -0.383949, 2.339023 
0.362250, -0.385559, 2.337819 
0.362500, -0.386630, 2.337014 
0.362750, -0.388232, 2.335803 
0.363000, -0.389298, 2.334994 
0.363250, -0.390893, 2.333777 
0.363500, -0.391954, 2.332963 
0.363750, -0.393542, 2.331740 
0.364000, -0.394598, 2.330923 
0.364250, -0.396179, 2.329694 
0.364500, -0.397230, 2.328872 
0.364750, -0.398803, 2.327637 
0.365000, -0.399849, 2.326811 
0.365250, -0.401414, 2.325570 
0.365500, -0.402455, 2.324740 
0.365750, -0.404013, 2.323493 
0.366000, -0.405049, 2.322659 
0.366250, -0.406599, 2.321406 
0.366500, -0.407630, 2.320568 
0.366750, -0.409173, 2.319308 
0.367000, -0.410199, 2.318467 
0.367250, -0.411733, 2.317201 
0.367500, -0.412754, 2.316356 
0.367750, -0.414281, 2.315084 
0.368000, -0.415296, 2.314235 
0.368250, -0.416816, 2.312958 
0.368500, -0.417826, 2.312104 
0.368750, -0.419337, 2.310821 
0.369000, -0.420342, 2.309964 
0.369250, -0.421845, 2.308675 
0.369500, -0.422845, 2.307814 
0.369750, -0.424340, 2.306519 
0.370000, -0.425335, 2.305654 
0.370250, -0.426822, 2.304354 
0.370500, -0.427811, 2.303485 
0.370750, -0.429290, 2.302179 
0.371000, -0.430274, 2.301306 
0.371250, -0.431745, 2.299994 
0.371500, -0.432723, 2.299118 
0.371750, -0.434186, 2.297800 
0.372000, -0.435158, 2.296920 
0.372250, -0.436613, 2.295597 
0.372500, -0.437580, 2.294713 
